_id,ltable_ID,rtable_ID,ltable_Name,ltable_Category,ltable_Author,ltable_Price,ltable_Series,ltable_Pages,ltable_Publisher,ltable_Date,ltable_Language,ltable_ISBN_10,ltable_ISBN_13,ltable_Dimensions,ltable_Weight,rtable_Name,rtable_Category,rtable_Author,rtable_Price,rtable_Series,rtable_Pages,rtable_Publisher,rtable_Date,rtable_Language,rtable_ISBN_10,rtable_ISBN_13,rtable_Dimensions,rtable_Weight,label
580,771,382,The Devastation of Baal (Space Marine Conquests),Science Fiction : Space Opera,Guy Haley,$12.59,Space Marine Conquests (Book 1),512 pages,Games Workshop,"""November 28, 2017""",English,1784965936,978-1784965938,5.1 x 1.3 x 7.8 inches,12 ounces,The Devastation of Baal,Science Fiction - Space Opera,Guy Haley,$16.00,,512,Games Workshop,November 2017,,1784965936,9781784965938,7.6 x 5 x 1.4 inches,0.75 pounds,1
582,21,383,The Spark,Science Fiction : Space Opera,David Drake,$7.05,,368 pages,Baen,"""October 30, 2018""",English,1481483595,978-1481483599,4.1 x 6.8 inches,1.1 pounds,The Eye of Medusa,Science Fiction - Space Opera,David Guymer,$13.43,,432,Games Workshop,November 2017,,1784966134,9781784966133,7.6 x 5 x 1.2 inches,0.66 pounds,0
586,2391,383,No one's Perfect: The biography of an abusive Roman Catholic priest,Psychological Thrillers,David John Hay,$6.50,,218 pages,Independently published,"""March 17, 2018""",English,1980582661,978-1980582663,6 x 0.5 x 9 inches,13.8 ounces,The Eye of Medusa,Science Fiction - Space Opera,David Guymer,$13.43,,432,Games Workshop,November 2017,,1784966134,9781784966133,7.6 x 5 x 1.2 inches,0.66 pounds,0
587,814,384,Forgotten Relics (Rogue Element) (Volume 1),Science Fiction : Space Opera,Cianien Bloodstone,$17.00,Rogue Element (Book 1),416 pages,CreateSpace Independent Publishing Platform,"""November 20, 2017""",English,1979505187,978-1979505185,5 x 0.9 x 8 inches,1.2 pounds,Forgotten Relics,Science Fiction - Space Opera,Cianien Bloodstone,$17.00,,416,Createspace Independent Publishing Platform,November 2017,,1979505187,9781979505185,8 x 5 x 0.85 inches,0.9 pounds,1
588,886,385,Pew! Pew! Volume 3: Bite My Shiny Metal Pew!,Science Fiction : Space Opera,Chris J. Pike and Michael Anderle,$22.99,,530 pages,CreateSpace Independent Publishing Platform,"""November 7, 2017""",English,197957314X,978-1979573146,5.2 x 1.3 x 8 inches,1.5 pounds,Pew! Pew! Volume 3  :  Bite My Shiny Metal Pew!,Science Fiction - Space Opera,Chris J. Pike and Christian Kallias and Michael Anderle,$22.99,,530,Createspace Independent Publishing Platform,November 2017,,197957314X,9781979573146,8 x 5.25 x 1.18 inches,1.32 pounds,1
599,830,392,Fugitive (The Shadow Order) (Volume 5),Science Fiction : Space Opera,Michael Robertson,$8.99,The Shadow Order (Book 5),290 pages,CreateSpace Independent Publishing Platform,"""November 15, 2017""",English,1981410120,978-1981410125,5 x 0.7 x 8 inches,13.6 ounces,Fugitive,Science Fiction - Space Opera,Michael Robertson,$10.99,,290,Createspace Independent Publishing Platform,November 2017,,1981410120,9781981410125,8 x 5 x 0.65 inches,0.7 pounds,1
629,730,411,Planets Align: Year Four of the War (Sky Knights),Science Fiction : Space Opera,C. A. Maza,$5.99,Sky Knights (Book 5),85 pages,Independently published,"""December 5, 2017""",English,1973465833,978-1973465836,6 x 0.2 x 9 inches,6.4 ounces,Cult of the Warmason,Science Fiction - Space Opera,C. L. Werner,$16.00,,320,Games Workshop,November 2017,,1784966142,9781784966140,7.8 x 5.1 x 0.8 inches,0.5 pounds,0
633,874,411,Destiny of Doom: Year Two of the War (Sky Knights),Science Fiction : Space Opera,C. A. Maza,$5.99,Sky Knights (Book 3),83 pages,Independently published,"""November 8, 2017""",English,1973219042,978-1973219040,6 x 0.2 x 9 inches,6.4 ounces,Cult of the Warmason,Science Fiction - Space Opera,C. L. Werner,$16.00,,320,Games Workshop,November 2017,,1784966142,9781784966140,7.8 x 5.1 x 0.8 inches,0.5 pounds,0
651,858,421,Fall of Angels (Sins of Angels),Science Fiction : Space Opera,Matt Larkin and J.S. Morin,,Sins of Angels (Book 5),214 pages,Magical Scrivener Press,"""November 10, 2017""",English,1942642571,978-1942642572,5.5 x 0.5 x 8.5 inches,12 ounces,Fall of Angels,Science Fiction - Space Opera,Matt Larkin and J. S. Morin,$16.99,,216,Magical Scrivener Press,November 2017,,1942642571,9781942642572,8.5 x 5.5 x 0.49 inches,0.62 pounds,1
654,863,421,Shadows of Angels (Sins of Angels),Science Fiction : Space Opera,Matt Larkin and J.S. Morin,,Sins of Angels (Book 2),179 pages,Magical Scrivener Press,"""November 10, 2017""",English,1942642482,978-1942642480,5.5 x 0.4 x 8.5 inches,10.2 ounces,Fall of Angels,Science Fiction - Space Opera,Matt Larkin and J. S. Morin,$16.99,,216,Magical Scrivener Press,November 2017,,1942642571,9781942642572,8.5 x 5.5 x 0.49 inches,0.62 pounds,0
666,808,430,The Celaran Pact (Parker Interstellar Travels) (Volume 10),Science Fiction : Space Opera,Michael McCloskey,$9.99,Parker Interstellar Travels (Book 10),234 pages,CreateSpace Independent Publishing Platform,"""November 21, 2017""",English,1981101861,978-1981101863,5 x 0.5 x 8 inches,11.4 ounces,The Celaran Pact,Science Fiction - Space Opera,Michael McCloskey,$9.99,,236,Createspace Independent Publishing Platform,November 2017,,1981101861,9781981101863,8 x 5 x 0.5 inches,0.52 pounds,1
674,565,437,A Brand New World: Large Print,Science Fiction : Space Opera,Ray Cummings,$12.99,,190 pages,CreateSpace Independent Publishing Platform,"""January 8, 2018""",English,1983419451,978-1983419454,8.5 x 0.4 x 11 inches,1.2 pounds,A Brand New World,Science Fiction - Space Opera,Ray Cummings,$11.99,,142,Createspace Independent Publishing Platform,October 2017,,1978199112,9781978199118,11.02 x 8.5 x 0.3 inches,0.76 pounds,0
677,932,439,Babylon's Ashes (The Expanse),Science Fiction : Space Opera,James S. A. Corey,$13.14,The Expanse (Book 6),576 pages,Orbit; Reprint edition,"""October 24, 2017""",English,316217646,978-0316217644,6 x 1.5 x 9.2 inches,1.3 pounds,Babylon's Ashes,Science Fiction - Space Opera,James S. A. Corey,$12.66,,576,Orbit,October 2017,,316217646,9780316217644,9.1 x 5.9 x 1.6 inches,1.27 pounds,1
680,1046,442,"""The Talon...the Adventure Begins (Commonwealth Universe, Age 1)""",Science Fiction : Space Opera,Michelle Levigne,$12.99,"""Commonwealth Universe, Age 1 (Book 8)""",254 pages,Createspace Independent Pub,"""October 4, 2017""",English,1977882811,978-1977882813,5 x 0.6 x 8 inches,9.1 ounces,"""Commonwealth Universe, Age 1  :  Volume 8: The Talon...the Adventure Begins""",Science Fiction - Space Opera,Michelle Levigne,$12.99,,254,Createspace Independent Publishing Platform,October 2017,,1977882811,9781977882813,7.99 x 5 x 0.53 inches,0.56 pounds,1
685,1120,442,"""Commonwealth Universe, Age 1: Volume 6: Nova Vendetta Part 2: The Truce""",Science Fiction : Space Opera,Michelle Levigne,,"""Commonwealth Universe, Age 1 (Book 6)""",318 pages,Independently published,"""September 25, 2017""",English,1549826735,978-1549826733,5 x 0.7 x 8 inches,14.7 ounces,"""Commonwealth Universe, Age 1  :  Volume 8: The Talon...the Adventure Begins""",Science Fiction - Space Opera,Michelle Levigne,$12.99,,254,Createspace Independent Publishing Platform,October 2017,,1977882811,9781977882813,7.99 x 5 x 0.53 inches,0.56 pounds,0
688,1122,442,"""Commonwealth Universe, Age 1: Volume 3: Slipping the Weave""",Science Fiction : Space Opera,Michelle Levigne,,"""Commonwealth Universe, Age 1 (Book 3)""",298 pages,Independently published,"""September 25, 2017""",English,1549821628,978-1549821622,5 x 0.7 x 8 inches,13.9 ounces,"""Commonwealth Universe, Age 1  :  Volume 8: The Talon...the Adventure Begins""",Science Fiction - Space Opera,Michelle Levigne,$12.99,,254,Createspace Independent Publishing Platform,October 2017,,1977882811,9781977882813,7.99 x 5 x 0.53 inches,0.56 pounds,0
699,964,449,Baneblade (Imperial Battle Tanks),Science Fiction : Space Opera,Guy Haley,$11.17,Imperial Battle Tanks (Book 1),448 pages,Games Workshop,"""October 17, 2017""",English,1784966118,978-1784966119,5.1 x 1.2 x 7.8 inches,11.4 ounces,Baneblade,Science Fiction - Space Opera,Guy Haley,$16.00,,448,Games Workshop,October 2017,,1784966118,9781784966119,7.6 x 5 x 1.1 inches,0.52 pounds,1
713,443,456,Silent Order: Master Hand (Volume 7),Science Fiction : Space Opera,Jonathan Moeller,$10.99,Silent Order,170 pages,CreateSpace Independent Publishing Platform,"""January 24, 2018""",English,1984375962,978-1984375964,6 x 0.4 x 9 inches,11 ounces,Silent Order  :  Wraith Hand,Science Fiction - Space Opera,Jonathan Moeller,$10.99,,182,Createspace Independent Publishing Platform,October 2017,,1978486103,9781978486102,9.02 x 5.98 x 0.39 inches,0.55 pounds,0
717,1850,460,Dead an Eternity,Fantasy : Dark,Demetra S. Gerontakis,$13.95,,268 pages,CreateSpace Independent Publishing Platform,"""December 4, 2017""",English,1540567184,978-1540567185,5 x 0.7 x 8 inches,12.6 ounces,Eternity or Bust,Science Fiction - Space Opera,J. S. Morin,$14.99,,180,Magical Scrivener Press,October 2017,,1942642601,9781942642602,8.5 x 5.5 x 0.41 inches,0.52 pounds,0
741,1063,476,The Legacy: of Salvador Guthrie,Science Fiction : Space Opera,Ben Patterson,$14.95,,346 pages,CreateSpace Independent Publishing Platform,"""October 2, 2017""",English,1976289327,978-1976289323,5 x 0.8 x 8 inches,15.8 ounces,The Legacy  :  Of Salvador Guthrie,Science Fiction - Space Opera,Ben Patterson,$14.95,,348,Createspace Independent Publishing Platform,October 2017,,1976289327,9781976289323,8 x 5 x 0.72 inches,0.76 pounds,1
747,969,481,Infinite Velocity,Science Fiction : Space Opera,Colin Carlton,$12.99,,262 pages,CreateSpace Independent Publishing Platform,"""October 17, 2017""",English,1978346557,978-1978346550,5.5 x 0.7 x 8.5 inches,14.2 ounces,Infinite Velocity,Science Fiction - Space Opera,Colin Carlton,$12.99,,262,Createspace Independent Publishing Platform,October 2017,,1978346557,9781978346550,8.5 x 5.5 x 0.59 inches,0.74 pounds,1
787,1102,499,"""Ride the Star Wind: Cthulhu, Space Opera, and the Cosmic Weird""",Science Fiction : Space Opera,Scott Gable,$21.99,,,Broken Eye Books,"""September 26, 2017""",English,1940372259,978-1940372259,6 x 1 x 9 inches,1.4 pounds,"""Ride the Star Wind  :  Cthulhu, Space Opera, and the Cosmic Weird""",Science Fiction - Space Opera,Scott Gable and C. Dombrowski,$21.99,,460,Broken Eye Books,September 2017,,1940372259,9781940372259,9 x 6 x 1.02 inches,1.48 pounds,1
795,1087,505,"""Iridia: Season 1, Episode 5 (Adamanta) (Volume 5)""",Science Fiction : Space Opera,T.Y. Carew and Ella Medler,$7.99,Adamanta (Book 5),98 pages,CreateSpace Independent Publishing Platform,"""September 29, 2017""",English,1977818536,978-1977818539,5 x 0.2 x 8 inches,5.8 ounces,"""Excelsior  :  Season 1, Episode 3""",Science Fiction - Space Opera,T. y. Carew and Jess Mountifield,$7.99,,102,Createspace Independent Publishing Platform,September 2017,,1977816614,9781977816610,7.99 x 5 x 0.21 inches,0.24 pounds,0
811,477,523,The Lotus Eaters,Science Fiction : Space Opera,Stanley G. Weinbaum,$9.99,,42 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703464,978-1528703468,5.5 x 0.1 x 8.5 inches,2.4 ounces,The Frozen,Science Fiction - Space Opera,Ronnie G. Anderson,$14.95,,302,Createspace Independent Publishing Platform,September 2017,,1976477522,9781976477522,9 x 6 x 0.63 inches,0.89 pounds,0
812,1062,523,The War of the Worlds,Science Fiction : Space Opera,H. G. Wells,$9.95,,112 pages,Independently published,"""October 2, 2017""",English,1549884506,978-1549884504,6 x 0.3 x 9 inches,7.8 ounces,The Frozen,Science Fiction - Space Opera,Ronnie G. Anderson,$14.95,,302,Createspace Independent Publishing Platform,September 2017,,1976477522,9781976477522,9 x 6 x 0.63 inches,0.89 pounds,0
823,1089,534,"""Excelsior: Season 1, Episode 3 (Adamanta) (Volume 3)""",Science Fiction : Space Opera,T.Y. Carew and Jess Mountifield,$7.99,Adamanta (Book 3),100 pages,CreateSpace Independent Publishing Platform,"""September 29, 2017""",English,1977816614,978-1977816610,5 x 0.2 x 8 inches,5.8 ounces,"""Iridia  :  Season 1, Episode 5""",Science Fiction - Space Opera,T. y. Carew and Ella Medler,$7.99,,100,Createspace Independent Publishing Platform,September 2017,,1977818536,9781977818539,7.99 x 5 x 0.21 inches,0.24 pounds,0
837,1087,541,"""Iridia: Season 1, Episode 5 (Adamanta) (Volume 5)""",Science Fiction : Space Opera,T.Y. Carew and Ella Medler,$7.99,Adamanta (Book 5),98 pages,CreateSpace Independent Publishing Platform,"""September 29, 2017""",English,1977818536,978-1977818539,5 x 0.2 x 8 inches,5.8 ounces,"""Shafts of Kudos  :  Season 1, Episode 2""",Science Fiction - Space Opera,T. y. Carew and Stephen P. Scott,$7.99,,84,Createspace Independent Publishing Platform,September 2017,,1977816290,9781977816290,7.99 x 5 x 0.17 inches,0.2 pounds,0
841,2354,548,The Good Liar,Psychological Thrillers,Catherine McKenzie,$10.99,,382 pages,Lake Union Publishing,"""April 3, 2018""",English,1542047099,978-1542047098,5.5 x 1 x 8.2 inches,12.8 ounces,The Bronze Skies,Science Fiction - Space Opera,Catherine Asaro,$16.00,,336,Baen,September 2017,,1481482580,9781481482585,9.1 x 6 x 0.9 inches,0.8 pounds,0
844,403,551,The Chapter Ends: Large Print,Science Fiction : Space Opera,Poul Anderson,$10.99,,58 pages,CreateSpace Independent Publishing Platform,"""February 4, 2018""",English,1985009617,978-1985009615,8.5 x 0.1 x 11 inches,7.2 ounces,The Chapter Ends,Science Fiction - Space Opera,Poul Anderson,$7.99,,40,Createspace Independent Publishing Platform,September 2017,,1977588883,9781977588883,9 x 6 x 0.08 inches,0.15 pounds,0
856,225,565,Neptune's War: Book Three of the Earth Dawning Series (Volume 3),Science Fiction : Space Opera,Nick Webb,$18.99,Earth Dawning,422 pages,CreateSpace Independent Publishing Platform,"""March 6, 2018""",English,1986245934,978-1986245937,5 x 1.1 x 8 inches,1.2 pounds,Jupiter's Sword  :  Book Two of the Earth Dawning Series,Science Fiction - Space Opera,Nick Webb,$17.99,,400,Createspace Independent Publishing Platform,August 2017,,1975745450,9781975745455,7.99 x 5 x 0.89 inches,0.95 pounds,0
865,1698,584,The Bruja,Fantasy : Dark,Michael Molisani,$20.99,,268 pages,AuthorHouse,"""December 29, 2017""",English,1546222537,978-1546222538,6 x 0.6 x 9 inches,1 pounds,The Castle in Cassiopeia,Science Fiction - Space Opera,Michael D. Resnick,$17.00,,285,Pyr,August 2017,,1633882314,9781633882317,8.2 x 5.5 x 0.8 inches,0.5 pounds,0
885,459,597,Burned (Shadows of the Void Space Opera Seral) (Volume 6),Science Fiction : Space Opera,J. J. Green,$6.99,Shadows of the Void Space Opera Seral,146 pages,CreateSpace Independent Publishing Platform; 1 edition,"""January 21, 2018""",English,1984082507,978-1984082503,5 x 0.3 x 8 inches,7.7 ounces,Scythes of the Emperor,Science Fiction - Space Opera,L. J. Goulding,$14.26,,336,Games Workshop,August 2017,,1784965634,9781784965631,7.6 x 5 x 0.8 inches,0.55 pounds,0
891,2766,620,The Devil's Paw,Psychological Thrillers,E. Phillips Oppenheim,$5.99,,102 pages,CreateSpace Independent Publishing Platform,"""December 22, 2017""",English,1981948562,978-1981948567,8.5 x 0.2 x 11 inches,11.5 ounces,The Vortex Blaster,Science Fiction - Space Opera,E. E. Doc Smith,$8.99,,26,Createspace Independent Publishing Platform,August 2017,,1974502848,9781974502844,9 x 6 x 0.05 inches,0.11 pounds,0
896,652,625,Space Team: Return of the Dead Guy,Science Fiction : Space Opera,Barry J. Hutchison,$12.99,Space Team (Book 6),286 pages,Zertex Books,"""December 19, 2017""",English,099562335X,978-0995623354,5 x 0.7 x 8 inches,13.4 ounces,Changing of the Guard,Science Fiction - Space Opera,Thomas J. Deprima,$19.95,,354,Thomas Deprima,August 2017,,1619310333,9781619310339,9.02 x 5.98 x 0.74 inches,1.04 pounds,0
907,2702,636,The Master of Ballantrae,Psychological Thrillers,Robert Louis Stevenson,,,98 pages,CreateSpace Independent Publishing Platform,"""January 10, 2018""",English,1983627372,978-1983627378,8.5 x 0.2 x 11 inches,11 ounces,Revelations  :  The Cost of Foresight,Science Fiction - Space Opera,Robert J. Hamilton,$15.90,,366,Bookbaby,August 2017,,994282230,9780994282231,8.9 x 5.9 x 0.8 inches,1.35 pounds,0
921,404,705,The Aliens: Large Print,Science Fiction : Space Opera,Murray Leinster,$8.99,,104 pages,CreateSpace Independent Publishing Platform,"""February 4, 2018""",English,1985009080,978-1985009080,8.5 x 0.2 x 11 inches,11.7 ounces,The Aliens,Science Fiction - Space Opera,Murray Leinster,$5.99,,58,Createspace Independent Publishing Platform,July 2017,,1548913863,9781548913861,7.99 x 5 x 0.14 inches,0.16 pounds,0
934,95,739,"""The Year's Best Military and Adventure SF, Volume 4 (Year's Best Military & Adventure Science)""",Science Fiction : Space Opera,David Afsharirad,$16.00,Year's Best Military & Adventure Science (Book 4),336 pages,Baen,"""June 5, 2018""",English,1481483323,978-1481483322,6.1 x 9.2 inches,1.1 pounds,"""Year's Best Military and Adventure SF, Volume 3""",Science Fiction - Space Opera,David Afsharirad,$16.00,,336,Baen,June 2017,,1481482688,9781481482684,9.1 x 6.1 x 0.8 inches,0.8 pounds,0
949,491,750,The Ultimate Weapon,Science Fiction : Space Opera,John W. Campbell Jr.,$9.99,,106 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703294,978-1528703291,5.5 x 0.2 x 8.5 inches,5.1 ounces,The Space Beyond,Science Fiction - Space Opera,Jr. John W. Campbell,$14.99,,288,Wildside Press,June 2017,,1479427810,9781479427819,8 x 5 x 0.65 inches,0.69 pounds,0
958,2713,762,En estado salvaje / The Natural Way of Things (Spanish Edition),Psychological Thrillers,Charlotte Wood,$11.25,,256 pages,Lumen,"""January 9, 2018""",Spanish,8426404200,978-8426404206,6 x 0.6 x 9 inches,12.6 ounces,The Ashes of Arlandia,Science Fiction - Space Opera,William F. F. Wood,$11.99,,266,Createspace Independent Publishing Platform,June 2017,,1544729480,9781544729480,9 x 6 x 0.56 inches,0.79 pounds,0
965,31,782,Probability Shadow (Against the Glare of Darkness),Science Fiction : Space Opera,Mark Laporta,$8.59,Against the Glare of Darkness (Book 1),248 pages,Chickadee Prince Books,"""October 1, 2018""",English,999756923,978-0999756928,6 x 0.5 x 9 inches,11.8 ounces,Tyrant of the Hollow Worlds,Science Fiction - Space Opera,Mark Clapham,$14.26,,528,Games Workshop,June 2017,,1784965383,9781784965389,7.8 x 5.1 x 1.3 inches,0.7 pounds,0
968,633,786,The Path Amongst the Clouds (Perseus Gate Collections) (Volume 2),Science Fiction : Space Opera,M. D. Cooper,$16.99,Perseus Gate Collections,436 pages,CreateSpace Independent Publishing Platform,"""December 24, 2017""",English,1985453517,978-1985453517,5.2 x 1.1 x 8 inches,1.3 pounds,The Gate at the Grey Wolf Star,Science Fiction - Space Opera,M. D. Cooper,$6.99,,126,Createspace Independent Publishing Platform,June 2017,,1548172278,9781548172275,8 x 5.25 x 0.3 inches,0.33 pounds,0
971,2721,819,The Sacred Fount,Psychological Thrillers,Henry James,,,134 pages,CreateSpace Independent Publishing Platform,"""January 6, 2018""",English,1981905189,978-1981905188,6 x 0.3 x 9 inches,9.1 ounces,The Fugitive Snare,Science Fiction - Space Opera,Henry Vogel,$12.99,,264,"""Rampant Loon Media, LLC""",May 2017,,1938834003,9781938834004,8.5 x 5.5 x 0.6 inches,0.75 pounds,0
981,11,876,The Magnificent Wilf,Science Fiction : Space Opera,Gordon R. Dickson,$16.00,,272 pages,Baen; Reprint edition,"""December 4, 2018""",English,1481483633,978-1481483636,6.1 x 9.2 inches,1.1 pounds,The Devils Do,Science Fiction - Space Opera,M. R. Forbes,$10.99,,264,Createspace Independent Publishing Platform,April 2017,,1545316317,9781545316313,9 x 6 x 0.55 inches,0.79 pounds,0
