_id,ltable_ID,rtable_ID,ltable_Name,ltable_Category,ltable_Author,ltable_Price,ltable_Series,ltable_Pages,ltable_Publisher,ltable_Date,ltable_Language,ltable_ISBN_10,ltable_ISBN_13,ltable_Dimensions,ltable_Weight,rtable_Name,rtable_Category,rtable_Author,rtable_Price,rtable_Series,rtable_Pages,rtable_Publisher,rtable_Date,rtable_Language,rtable_ISBN_10,rtable_ISBN_13,rtable_Dimensions,rtable_Weight
70,63,52,Sons of the Hydra (Alpha Legion),Science Fiction : Space Opera,Rob Sanders,$12.96,Alpha Legion,352 pages,Games Workshop,"""July 24, 2018""",English,1784967319,978-1784967314,5.1 x 7.8 inches,1.1 pounds,Sons of the Hydra,Science Fiction - Space Opera,Rob Sanders,$13.91,,352.0,Games Workshop,July 2018,,1784967319,9781784967314,,
71,66,53,Enforcer: The Shira Calpurnia Omnibus,Science Fiction : Space Opera,Matthew Farrer,$21.00,Shira Calpurnia,816 pages,Games Workshop,"""July 24, 2018""",English,1784967327,978-1784967321,5.1 x 7.8 inches,1.1 pounds,Enforcer  :  The Shira Calpurnia Omnibus,Science Fiction - Space Opera,Matthew Farrer,$21.00,,816.0,Games Workshop,July 2018,,1784967327,9781784967321,,
72,78,54,"""The Hidden World (Imperials ,3)""",Science Fiction : Space Opera,Melinda Snodgrass,$14.95,Imperials (Book 3),356 pages,Titan Books,"""July 3, 2018""",English,1783295864,978-1783295869,5.9 x 0.9 x 8.3 inches,13 ounces,"""The Hidden World (Imperials ,3)""",Science Fiction - Space Opera,Melinda Snodgrass,$14.95,,356.0,Titan Books (UK),July 2018,,1783295864,9781783295869,,0.81 pounds
73,74,55,Resurrection (The Horusian Wars),Science Fiction : Space Opera,John French,$16.00,The Horusian Wars (Book 1),368 pages,Games Workshop; Reprint edition,"""July 10, 2018""",English,1784967289,978-1784967284,5.1 x 7.8 inches,1.1 pounds,Resurrection,Science Fiction - Space Opera,John French,$16.00,,368.0,Games Workshop,July 2018,,1784967289,9781784967284,,
74,64,56,Castellan (Castellan Crowe),Science Fiction : Space Opera,David Annandale,$11.96,Castellan Crowe (Book 2),336 pages,Games Workshop,"""July 24, 2018""",English,1784967300,978-1784967307,5.1 x 7.8 inches,1.1 pounds,Castellan,Science Fiction - Space Opera,David Annandale,$12.88,,336.0,Games Workshop,July 2018,,1784967300,9781784967307,,
75,81,57,War of Secrets (Space Marine Conquests),Science Fiction : Space Opera,Phil Kelly,$16.00,Space Marine Conquests (Book 3),416 pages,Games Workshop,"""June 26, 2018""",English,1784967092,978-1784967093,5.1 x 7.8 inches,1.1 pounds,War of Secrets,Science Fiction - Space Opera,Phil Kelly,$16.00,,416.0,Games Workshop,June 2018,,1784967092,9781784967093,,
76,87,59,Reverse Abduction (Alien Abduction),Science Fiction : Space Opera,Eve Langlais,$9.99,Alien Abduction (Book 8),152 pages,Eve Langlais,"""June 19, 2018""",English,1988328896,978-1988328898,5 x 0.4 x 8 inches,6.1 ounces,Reverse Abduction,Science Fiction - Space Opera,Eve Langlais,$9.99,,152.0,Eve Langlais,June 2018,,1988328896,9781988328898,8 x 5 x 0.35 inches,0.38 pounds
77,91,61,Revenant Gun: N/A (Machineries of Empire),Science Fiction : Space Opera,Yoon Ha Lee,$9.99,Machineries of Empire (Book 3),400 pages,Solaris,"""June 12, 2018""",English,1781086079,978-1781086070,5.5 x 7.8 inches,1.1 pounds,Revenant Gun  :  N/A,Science Fiction - Space Opera,Yoon Ha Lee,$9.99,,400.0,Solaris,June 2018,,1781086079,9781781086070,,
78,100,62,2312,Science Fiction : Space Opera,Kim Stanley Robinson,$16.99,,608 pages,Orbit; Reprint edition,"""June 5, 2018""",English,0316526983,978-0316526982,,1.1 pounds,2312,Science Fiction - Space Opera,Kim Stanley Robinson,$16.99,,576.0,Orbit,June 2018,,0316526983,9780316526982,,
79,21,63,The Spark,Science Fiction : Space Opera,David Drake,$7.05,,368 pages,Baen,"""October 30, 2018""",English,1481483595,978-1481483599,4.1 x 6.8 inches,1.1 pounds,Yarrick  :  The Omnibus,Science Fiction - Space Opera,David Annandale,$21.00,,816.0,Games Workshop,June 2018,,1784967106,9781784967109,,
80,83,63,Yarrick: The Omnibus,Science Fiction : Space Opera,David Annandale,$21.00,Yarrick,816 pages,Games Workshop; Reprint edition,"""June 26, 2018""",English,1784967106,978-1784967109,5.1 x 7.8 inches,1.1 pounds,Yarrick  :  The Omnibus,Science Fiction - Space Opera,David Annandale,$21.00,,816.0,Games Workshop,June 2018,,1784967106,9781784967109,,
81,90,64,Old Earth (The Horus Heresy),Science Fiction : Space Opera,Nick Kyme,$12.38,The Horus Heresy (Book 47),400 pages,Games Workshop,"""June 12, 2018""",English,1784967122,978-1784967123,6 x 1.2 x 9.2 inches,1.2 pounds,Old Earth,Science Fiction - Space Opera,Nick Kyme,$13.68,,400.0,Games Workshop,June 2018,,1784967122,9781784967123,,
82,101,65,Brothers in Arms (Vorkosigan Saga),Science Fiction : Space Opera,Lois McMaster Bujold,$16.00,Vorkosigan Saga (Book 9),272 pages,Baen; Reprint edition,"""June 5, 2018""",English,1481483315,978-1481483315,6.1 x 0.8 x 9.2 inches,1.1 pounds,Brothers in Arms,Science Fiction - Space Opera,Lois McMaster Bujold,$16.00,,336.0,Baen,June 2018,,1481483315,9781481483315,,
83,93,66,Clonelord (Fabius Bile),Science Fiction : Space Opera,Josh Reynolds,$16.00,Fabius Bile (Book 2),432 pages,Games Workshop,"""June 12, 2018""",English,1784967076,978-1784967079,5.1 x 1.2 x 7.8 inches,12 ounces,Clonelord,Science Fiction - Space Opera,Josh Reynolds,$16.00,,432.0,Games Workshop,June 2018,,1784967076,9781784967079,,
84,98,67,Free Chocolate,Science Fiction : Space Opera,Amber Royer,$12.99,,400 pages,Angry Robot,"""June 5, 2018""",English,0857667505,978-0857667502,,6.1 ounces,Free Chocolate,Science Fiction - Space Opera,Amber Royer,$12.99,,,Angry Robot,June 2018,,0857667505,9780857667502,,
85,95,68,"""The Year's Best Military and Adventure SF, Volume 4 (Year's Best Military & Adventure Science)""",Science Fiction : Space Opera,David Afsharirad,$16.00,Year's Best Military & Adventure Science (Book 4),336 pages,Baen,"""June 5, 2018""",English,1481483323,978-1481483322,6.1 x 9.2 inches,1.1 pounds,"""The Year's Best Military and Adventure SF, Volume 4""",Science Fiction - Space Opera,David Afsharirad,$16.00,,336.0,Baen,June 2018,,1481483323,9781481483322,,
86,92,69,The Freeze-Frame Revolution,Science Fiction : Space Opera,Peter Watts,$14.95,,192 pages,Tachyon Publications,"""June 12, 2018""",English,1616962526,978-1616962524,5 x 8 inches,1.1 pounds,The Freeze-Frame Revolution,Science Fiction - Space Opera,Peter Watts,$14.95,,192.0,Tachyon Publications,June 2018,,1616962526,9781616962524,,
87,1417,69,The Symbol,Fantasy : Dark,Peter Fratesi,$17.99,,288 pages,CreateSpace Independent Publishing Platform,"""February 20, 2018""",English,1985749319,978-1985749313,6 x 0.7 x 9 inches,1.1 pounds,The Freeze-Frame Revolution,Science Fiction - Space Opera,Peter Watts,$14.95,,192.0,Tachyon Publications,June 2018,,1616962526,9781616962524,,
88,97,70,Aurora,Science Fiction : Space Opera,Kim Stanley Robinson,$11.66,,512 pages,Orbit; Reprint edition,"""June 5, 2018""",English,0316526991,978-0316526999,,1.1 pounds,Aurora,Science Fiction - Space Opera,Kim Stanley Robinson,$12.57,,480.0,Orbit,June 2018,,0316526991,9780316526999,,
89,82,72,A Big Ship at the Edge of the Universe (The Salvagers),Science Fiction : Space Opera,Alex White,$15.99,The Salvagers (Book 1),480 pages,Orbit,"""June 26, 2018""",English,0316412066,978-0316412063,,1.1 pounds,A Big Ship at the Edge of the Universe,Science Fiction - Space Opera,Alex White,$15.99,,480.0,Orbit,June 2018,,0316412066,9780316412063,,
90,111,73,Ghost Warrior (Rise of the Ynnari),Science Fiction : Space Opera,Gav Thorpe,$16.00,Rise of the Ynnari (Book 1),368 pages,Games Workshop,"""May 15, 2018""",English,1784966754,978-1784966751,5.1 x 0.9 x 7.8 inches,9.3 ounces,Ghost Warrior,Science Fiction - Space Opera,Gav Thorpe,$16.00,,368.0,Games Workshop,May 2018,,1784966754,9781784966751,,
91,104,74,The Last Hunt (White Scars),Science Fiction : Space Opera,Robbie MacNiven,$11.00,White Scars,432 pages,Games Workshop,"""May 29, 2018""",English,1784966924,978-1784966928,5.1 x 1.1 x 7.8 inches,10.9 ounces,The Last Hunt,Science Fiction - Space Opera,Robbie MacNiven,$12.16,,432.0,Games Workshop,May 2018,,1784966924,9781784966928,,
92,121,75,Avengers of the Moon: A Captain Future Novel,Science Fiction : Space Opera,Allen Steele,$16.99,Captain Future,304 pages,Tor Books; Reprint edition,"""May 1, 2018""",English,0765382199,978-0765382191,,1.1 pounds,Avengers of the Moon  :  A Captain Future Novel,Science Fiction - Space Opera,Allen Steele,$16.99,,304.0,Tor Books,April 2018,,0765382199,9780765382191,,
93,1064,76,One Mission (Pirates of the Bandlands) (Volume 3),Science Fiction : Space Opera,Sean Benjamin,$18.55,Pirates of the Bandlands (Book 3),548 pages,CreateSpace Independent Publishing Platform; 1 edition,"""October 1, 2017""",English,1977712436,978-1977712431,5 x 1.2 x 8 inches,1.5 pounds,The Glory of the Empress,Science Fiction - Space Opera,Sean Danker,$16.00,,352.0,Ace Books,May 2018,,039958708X,9780399587085,0.78 x 5.12 x 8 inches,
94,115,77,Afterwar,Science Fiction : Space Opera,Lilith Saintcrow,$15.99,,416 pages,Orbit,"""May 8, 2018""",English,0316558249,978-0316558242,,1.1 pounds,Afterwar,Science Fiction - Space Opera,Lilith Saintcrow,$15.99,,416.0,Orbit,May 2018,,0316558249,9780316558242,,
95,118,78,Infinite Stars,Science Fiction : Space Opera,David Weber and Brian Herbert,$19.95,,400 pages,Titan Books; Reprint edition,"""May 1, 2018""",English,1785654586,978-1785654589,,13 ounces,Infinite Stars,Science Fiction - Space Opera,Bryan Thomas Schmidt and David Weber and Brian Herbert,$19.95,,400.0,Titan Books (UK),May 2018,,1785654586,9781785654589,,0.81 pounds
96,116,79,Oblivion (Starfire),Science Fiction : Space Opera,Steve White and Charles E. Gannon,$14.62,Starfire (Book 8),336 pages,Baen,"""May 1, 2018""",English,1481483250,978-1481483254,6.1 x 9.2 inches,1.1 pounds,Oblivion,Science Fiction - Space Opera,Steve White and Charles E. Gannon,$16.00,,336.0,Baen,May 2018,,1481483250,9781481483254,,
97,122,80,The Traveler's Cup,Science Fiction : Space Opera,AC Baldwin,$13.99,,,Quill,"""May 1, 2018""",English,1947848232,978-1947848238,5.5 x 8.2 inches,1.1 pounds,The Traveler's Cup,Science Fiction - Space Opera,Ac Baldwin,$13.99,,,Quill,May 2018,,1947848232,9781947848238,,
98,112,81,Salamanders: The Omnibus,Science Fiction : Space Opera,Nick Kyme,$21.00,Salamanders,960 pages,Games Workshop,"""May 15, 2018""",English,1784966908,978-1784966904,5.1 x 2.4 x 7.8 inches,1.4 pounds,Salamanders  :  The Omnibus,Science Fiction - Space Opera,Nick Kyme,$21.00,,960.0,Games Workshop,May 2018,,1784966908,9781784966904,,
99,1569,82,The Dragon's Tear,Fantasy : Dark,Chris Weston,$17.99,,192 pages,Createspace Independent Publishing Platform,"""January 24, 2018""",English,1984088068,978-1984088062,5 x 0.4 x 8 inches,7.5 ounces,The Carrion Throne,Science Fiction - Space Opera,Chris Wraight,$16.00,,384.0,Games Workshop,May 2018,,1784966916,9781784966911,,
100,1234,82,The Magistocrats,Fantasy : Dark,Chris Moiser,$9.80,,340 pages,Independently published,"""March 21, 2018""",English,1980619069,978-1980619062,6 x 0.8 x 9 inches,1.3 pounds,The Carrion Throne,Science Fiction - Space Opera,Chris Wraight,$16.00,,384.0,Games Workshop,May 2018,,1784966916,9781784966911,,
101,106,82,The Carrion Throne (Vaults of Terra),Science Fiction : Space Opera,Chris Wraight,$16.00,Vaults of Terra (Book 1),384 pages,Games Workshop; Reprint edition,"""May 29, 2018""",English,1784966916,978-1784966911,5.1 x 1 x 7.8 inches,9.6 ounces,The Carrion Throne,Science Fiction - Space Opera,Chris Wraight,$16.00,,384.0,Games Workshop,May 2018,,1784966916,9781784966911,,
102,113,83,Odysseus Ascendant (Odyssey One),Science Fiction : Space Opera,Evan Currie,$10.99,Odyssey One (Book 7),304 pages,47North,"""May 8, 2018""",English,1503901076,978-1503901070,5.5 x 1 x 8.2 inches,15.8 ounces,Odysseus Ascendant,Science Fiction - Space Opera,Evan Currie,$11.80,,304.0,47north,May 2018,,1503901076,9781503901070,,
103,693,83,Odysseus Awakening (Odyssey One),Science Fiction : Space Opera,Evan Currie,$5.99,Odyssey One (Book 6),320 pages,47North,"""December 12, 2017""",English,1542048478,978-1542048477,5.5 x 1 x 8.2 inches,11.7 ounces,Odysseus Ascendant,Science Fiction - Space Opera,Evan Currie,$11.80,,304.0,47north,May 2018,,1503901076,9781503901070,,
104,130,84,The Viridian Convict (Blue Dominion),Science Fiction : Space Opera,Sam York,$14.99,Blue Dominion,248 pages,North Star Editions,"""April 10, 2018""",English,1635839041,978-1635839043,5 x 8 inches,1.1 pounds,The Viridian Convict,Science Fiction - Space Opera,Sam York,$14.99,,248.0,North Star Editions,April 2018,,1635839041,9781635839043,,
105,136,85,Sleepwalker's World,Science Fiction : Space Opera,Gordon R. Dickson,$16.00,,192 pages,Baen; Reissue edition,"""April 3, 2018""",English,1481483161,978-1481483162,6.1 x 0.3 x 9.2 inches,9.9 ounces,Sleepwalker's World,Science Fiction - Space Opera,Gordon R. Dickson,$16.00,,192.0,Baen,April 2018,,1481483161,9781481483162,,
106,138,86,Lightyears Trilogy,Science Fiction : Space Opera,Troy D. Wymer,$24.99,,410 pages,BookBaby,"""April 2, 2018""",English,154392459X,978-1543924596,6 x 1.1 x 9 inches,1.4 pounds,Lightyears Trilogy,Science Fiction - Space Opera,Troy D. Wymer,$18.24,,410.0,Bookbaby,April 2018,,154392459X,9781543924596,,
107,135,87,Radiate (The Lightless Trilogy),Science Fiction : Space Opera,C.A. Higgins,$11.35,The Lightless Trilogy (Book 3),336 pages,Del Rey; Reprint edition,"""April 3, 2018""",English,0553394509,978-0553394504,5.5 x 0.7 x 8.3 inches,9.1 ounces,Radiate,Science Fiction - Space Opera,C. A. Higgins,$16.00,,336.0,Del Rey Books,April 2018,,0553394509,9780553394504,,
108,140,88,Slab City Blues: The Collected Stories,Science Fiction : Space Opera,Anthony Ryan,$14.99,,432 pages,Not Avail,"""April 1, 2018""",English,1527221873,978-1527221871,5.5 x 0.9 x 8.5 inches,1.1 pounds,Slab City Blues  :  The Collected Stories,Science Fiction - Space Opera,Anthony Ryan,$14.99,,432.0,Andrew McNamara,April 2018,,1527221873,9781527221871,8.5 x 5.51 x 0.88 inches,1.09 pounds
109,132,89,The Best Science Fiction of the Year: Volume Three,Science Fiction : Space Opera,Neil Clarke,$17.99,Best Science Fiction of the Year,624 pages,Night Shade Books,"""April 3, 2018""",English,1597809365,978-1597809368,6 x 1.8 x 9 inches,1.6 pounds,The Best Science Fiction of the Year  :  Volume Three,Science Fiction - Space Opera,Neil Clarke,$17.99,,624.0,Night Shade Books,April 2018,,1597809365,9781597809368,9 x 6 x 1.8 inches,1.6 pounds
110,137,90,Warlord: Fury of the God-Machine (Adeptus Titanicus),Science Fiction : Space Opera,David Annandale,$16.00,Adeptus Titanicus (Book 1),352 pages,Games Workshop; Reprint edition,"""April 3, 2018""",English,1784966827,978-1784966829,5.1 x 0.7 x 7.8 inches,8 ounces,Warlord  :  Fury of the God-Machine,Science Fiction - Space Opera,David Annandale,$16.00,,352.0,Games Workshop,April 2018,,1784966827,9781784966829,,
111,449,90,Warden of the Blade (Castellan Crowe),Science Fiction : Space Opera,David Annandale,$13.98,Castellan Crowe (Book 1),320 pages,Games Workshop; Reprint edition,"""January 23, 2018""",English,1784966258,978-1784966256,5.1 x 0.7 x 7.8 inches,8 ounces,Warlord  :  Fury of the God-Machine,Science Fiction - Space Opera,David Annandale,$16.00,,352.0,Games Workshop,April 2018,,1784966827,9781784966829,,
112,1484,90,Necromancer: A Tale of the Last City,Fantasy : Dark,Mr David Sarachman,$16.99,,352 pages,David Sarachman,"""February 7, 2018""",English,0994871228,978-0994871220,5 x 0.9 x 8 inches,1 pounds,Warlord  :  Fury of the God-Machine,Science Fiction - Space Opera,David Annandale,$16.00,,352.0,Games Workshop,April 2018,,1784966827,9781784966829,,
113,129,91,Space Drifters: The Ghost Ship,Science Fiction : Space Opera,Paul Regnier,$15.99,Space Drifters (Book 3),304 pages,Enclave,"""April 10, 2018""",English,1683700821,978-1683700821,,1.1 pounds,Space Drifters  :  The Ghost Ship,Science Fiction - Space Opera,Paul Regnier,$15.99,,304.0,Enclave,April 2018,,1683700821,9781683700821,,
114,139,92,Treasures From Afar,Science Fiction : Space Opera,Troy D. Wymer,$10.28,,142 pages,BookBaby,"""April 2, 2018""",English,1543924611,978-1543924619,6 x 0.5 x 9 inches,8.3 ounces,Treasures from Afar,Science Fiction - Space Opera,Troy D. Wymer,$10.94,,142.0,Bookbaby,April 2018,,1543924611,9781543924619,,
115,125,93,Cold Planet (Gateway Universe),Science Fiction : Space Opera,Brian Dorsey,$7.77,Gateway Universe,290 pages,Mountaineer West Productions,"""April 20, 2018""",English,0692067736,978-0692067734,4.2 x 0.6 x 7 inches,8.3 ounces,Cold Planet,Science Fiction - Space Opera,Brian Dorsey,$11.75,,290.0,Mountaineer West Productions,April 2018,,0692067736,9780692067734,7 x 4.25 x 0.65 inches,0.52 pounds
116,7,95,"""Legend of the Galactic Heroes, Vol. 8: Desolation""",Science Fiction : Space Opera,Yoshiki Tanaka and Daniel Huddleston,$15.99,Legend of the Galactic Heroes (Book 8),224 pages,Haikasoru,"""December 11, 2018""",English,1421585014,978-1421585017,5.2 x 8 inches,1.1 pounds,"""Legend of the Galactic Heroes, Vol. 6  :  Flight""",Science Fiction - Space Opera,Yoshiki Tanaka and Tyran Grillo,$15.99,,224.0,Haikasoru,April 2018,,1421584999,9781421584997,,
117,49,95,"""Legend of the Galactic Heroes, Vol. 7: Tempest""",Science Fiction : Space Opera,Yoshiki Tanaka and Daniel Huddleston,$15.99,Legend of the Galactic Heroes (Book 7),224 pages,Haikasoru,"""August 21, 2018""",English,1421585294,978-1421585291,5.2 x 8 inches,1.1 pounds,"""Legend of the Galactic Heroes, Vol. 6  :  Flight""",Science Fiction - Space Opera,Yoshiki Tanaka and Tyran Grillo,$15.99,,224.0,Haikasoru,April 2018,,1421584999,9781421584997,,
118,126,95,"""Legend of the Galactic Heroes, Vol. 6: Flight""",Science Fiction : Space Opera,Yoshiki Tanaka and Tyran Grillo,$15.99,Legend of the Galactic Heroes (Book 6),224 pages,Haikasoru,"""April 17, 2018""",English,1421584999,978-1421584997,5.2 x 0.6 x 8 inches,7.5 ounces,"""Legend of the Galactic Heroes, Vol. 6  :  Flight""",Science Fiction - Space Opera,Yoshiki Tanaka and Tyran Grillo,$15.99,,224.0,Haikasoru,April 2018,,1421584999,9781421584997,,
119,805,95,"""Legend of the Galactic Heroes, Vol. 5: Mobilization""",Science Fiction : Space Opera,Yoshiki Tanaka and Tyran Grillo,$9.34,Legend of the Galactic Heroes (Book 5),272 pages,Haikasoru,"""November 21, 2017""",English,1421584980,978-1421584980,5.2 x 0.6 x 8 inches,7.8 ounces,"""Legend of the Galactic Heroes, Vol. 6  :  Flight""",Science Fiction - Space Opera,Yoshiki Tanaka and Tyran Grillo,$15.99,,224.0,Haikasoru,April 2018,,1421584999,9781421584997,,
120,131,96,Ruinstorm (The Horus Heresy),Science Fiction : Space Opera,David Annandale,$18.00,The Horus Heresy (Book 46),384 pages,Games Workshop; Reprint edition,"""April 3, 2018""",English,178496672X,978-1784966720,6 x 0.9 x 9.2 inches,14.7 ounces,Ruinstorm,Science Fiction - Space Opera,David Annandale,$18.00,,384.0,Games Workshop,April 2018,,178496672X,9781784966720,,
121,158,97,A Trial By Error (The Fringe Cycle),Science Fiction : Space Opera,Susan Eschbach,$11.99,The Fringe Cycle (Book 1),274 pages,Fleet Press,"""March 20, 2018""",English,1633732991,978-1633732995,6 x 0.6 x 9 inches,14.4 ounces,A Trial by Error,Science Fiction - Space Opera,Susan Eschbach,$11.99,,274.0,Fleet Press,March 2018,,1633732991,9781633732995,9.02 x 5.98 x 0.62 inches,0.89 pounds
122,222,98,Cadia Stands (Astra Militarum),Science Fiction : Space Opera,Justin D. Hill,$11.00,Astra Militarum,320 pages,Games Workshop,"""March 6, 2018""",English,1784966681,978-1784966683,5.1 x 1 x 7.8 inches,7.8 ounces,Cadia Stands,Science Fiction - Space Opera,Justin D. Hill,$11.84,,320.0,Games Workshop,March 2018,,1784966681,9781784966683,7.7 x 5.1 x 1 inches,0.5 pounds
